account_id,district_id,frequency,date,Account_type
2702,74,POPLATEK MESICNE,960201,Salary account
11054,59,POPLATEK TYDNE,960201,NRI account
10558,40,POPLATEK MESICNE,960201,Salary account
3389,13,POPLATEK MESICNE,960130,Savings account
4204,21,POPLATEK MESICNE,960129,Savings account
9504,9,POPLATEK MESICNE,960129,NRI account
414,1,POPLATEK MESICNE,960129,Salary account
4424,48,POPLATEK MESICNE,960129,Savings account
3084,59,POPLATEK TYDNE,960128,NRI account
2217,73,POPLATEK MESICNE,960127,Savings account
262,75,POPLATEK MESICNE,960127,Salary account
2214,45,POPLATEK MESICNE,960127,NRI account
976,77,POPLATEK MESICNE,960127,NRI account
1439,11,POPLATEK MESICNE,960127,NRI account
417,73,POPLATEK MESICNE,960127,Salary account
3803,61,POPLATEK MESICNE,960126,Salary account
2754,57,POPLATEK TYDNE,960126,Savings account
3009,1,POPLATEK MESICNE,960126,NRI account
314,15,POPLATEK PO OBRATU,960126,Salary account
554,26,POPLATEK MESICNE,960126,Savings account
1759,39,POPLATEK MESICNE,960125,NRI account
2207,35,POPLATEK MESICNE,960125,Savings account
2243,25,POPLATEK MESICNE,960124,Salary account
3993,54,POPLATEK MESICNE,960124,Salary account
2225,15,POPLATEK MESICNE,960124,Savings account
9645,38,POPLATEK MESICNE,960123,NRI account
3947,76,POPLATEK MESICNE,960123,Savings account
2416,5,POPLATEK MESICNE,960123,Savings account
4981,54,POPLATEK MESICNE,960122,Savings account
771,22,POPLATEK MESICNE,960122,NRI account
3832,45,POPLATEK MESICNE,960122,Savings account
1508,69,POPLATEK MESICNE,960122,Savings account
3784,25,POPLATEK MESICNE,960122,Savings account
412,74,POPLATEK MESICNE,960121,NRI account
2863,14,POPLATEK MESICNE,960121,Salary account
2274,66,POPLATEK MESICNE,960121,Salary account
2522,36,POPLATEK MESICNE,960121,Savings account
3755,64,POPLATEK MESICNE,960120,NRI account
1298,7,POPLATEK MESICNE,960120,Salary account
1139,34,POPLATEK PO OBRATU,960120,NRI account
660,68,POPLATEK MESICNE,960120,NRI account
335,74,POPLATEK MESICNE,960120,Salary account
3727,66,POPLATEK MESICNE,960119,NRI account
2844,43,POPLATEK MESICNE,960119,Salary account
10297,14,POPLATEK MESICNE,960119,Savings account
3373,27,POPLATEK MESICNE,960118,NRI account
1036,11,POPLATEK MESICNE,960118,Savings account
9051,5,POPLATEK TYDNE,960117,Savings account
4253,43,POPLATEK MESICNE,960116,Salary account
1196,29,POPLATEK MESICNE,960116,NRI account
3442,4,POPLATEK MESICNE,960116,Savings account
1486,63,POPLATEK MESICNE,960115,NRI account
1093,54,POPLATEK MESICNE,960114,Salary account
1632,18,POPLATEK TYDNE,960113,Savings account
2143,1,POPLATEK MESICNE,960113,Savings account
1227,69,POPLATEK MESICNE,960113,NRI account
204,67,POPLATEK MESICNE,960113,NRI account
332,36,POPLATEK MESICNE,960112,Salary account
69,64,POPLATEK MESICNE,960112,NRI account
3673,30,POPLATEK MESICNE,960112,NRI account
5267,4,POPLATEK MESICNE,960112,Salary account
3170,1,POPLATEK MESICNE,960112,NRI account
3661,50,POPLATEK MESICNE,960111,Salary account
2686,26,POPLATEK MESICNE,960111,Savings account
2944,22,POPLATEK MESICNE,960111,NRI account
4994,1,POPLATEK TYDNE,960111,Savings account
3949,54,POPLATEK MESICNE,960111,NRI account
3937,76,POPLATEK MESICNE,960110,Savings account
1591,65,POPLATEK MESICNE,960110,Salary account
658,4,POPLATEK MESICNE,960110,Savings account
3638,52,POPLATEK PO OBRATU,960110,NRI account
2605,21,POPLATEK MESICNE,960110,Savings account
1483,10,POPLATEK MESICNE,960109,Salary account
1263,30,POPLATEK TYDNE,960109,Savings account
3966,42,POPLATEK MESICNE,960109,Salary account
954,74,POPLATEK MESICNE,960108,NRI account
9633,70,POPLATEK MESICNE,960108,Salary account
2716,66,POPLATEK MESICNE,960108,Savings account
1580,69,POPLATEK MESICNE,960108,Salary account
2567,17,POPLATEK MESICNE,960107,Salary account
2153,31,POPLATEK TYDNE,960107,Savings account
1243,1,POPLATEK MESICNE,960107,Savings account
3238,47,POPLATEK MESICNE,960107,Savings account
646,51,POPLATEK MESICNE,960106,Savings account
2548,57,POPLATEK MESICNE,960106,NRI account
7828,36,POPLATEK MESICNE,960105,Salary account
9024,1,POPLATEK MESICNE,960105,Savings account
1711,63,POPLATEK MESICNE,960105,NRI account
2223,44,POPLATEK MESICNE,960105,Salary account
1455,66,POPLATEK MESICNE,960103,Salary account
1311,60,POPLATEK MESICNE,960103,NRI account
6678,54,POPLATEK MESICNE,960103,Salary account
145,31,POPLATEK MESICNE,960103,Savings account
312,41,POPLATEK MESICNE,960103,Salary account
2233,43,POPLATEK MESICNE,960103,Salary account
3530,34,POPLATEK MESICNE,960103,Savings account
3278,4,POPLATEK MESICNE,960102,NRI account
2811,4,POPLATEK MESICNE,960102,Savings account
1670,12,POPLATEK MESICNE,960102,Salary account
275,29,POPLATEK MESICNE,960102,Salary account
3968,36,POPLATEK MESICNE,960101,NRI account
2159,1,POPLATEK MESICNE,960101,Salary account
849,1,POPLATEK MESICNE,960101,Savings account
2288,69,POPLATEK MESICNE,960101,NRI account
3051,9,POPLATEK MESICNE,960101,NRI account
946,21,POPLATEK MESICNE,960101,Savings account
2075,33,POPLATEK MESICNE,960101,Savings account
8931,63,POPLATEK TYDNE,960101,NRI account
9225,11,POPLATEK MESICNE,960101,NRI account
3559,18,POPLATEK MESICNE,951230,Salary account
2780,63,POPLATEK MESICNE,951229,NRI account
3273,74,POPLATEK MESICNE,951229,Salary account
4462,73,POPLATEK TYDNE,951227,NRI account
3814,74,POPLATEK MESICNE,951227,Savings account
84,44,POPLATEK PO OBRATU,951225,Salary account
4439,30,POPLATEK MESICNE,951225,Savings account
3587,64,POPLATEK MESICNE,951224,Savings account
4269,26,POPLATEK MESICNE,951224,NRI account
3338,25,POPLATEK MESICNE,951224,Savings account
3655,1,POPLATEK MESICNE,951224,Salary account
957,70,POPLATEK MESICNE,951222,NRI account
1682,49,POPLATEK MESICNE,951222,Salary account
2630,64,POPLATEK MESICNE,951221,Salary account
3092,46,POPLATEK MESICNE,951220,NRI account
5661,53,POPLATEK MESICNE,951220,Savings account
809,36,POPLATEK MESICNE,951220,NRI account
522,17,POPLATEK MESICNE,951220,NRI account
2095,56,POPLATEK MESICNE,951219,NRI account
1137,60,POPLATEK MESICNE,951219,Salary account
2570,1,POPLATEK MESICNE,951219,Savings account
1212,70,POPLATEK MESICNE,951218,NRI account
8039,9,POPLATEK MESICNE,951217,NRI account
3205,1,POPLATEK MESICNE,951217,Savings account
5477,57,POPLATEK MESICNE,951217,NRI account
3476,3,POPLATEK MESICNE,951216,Savings account
5001,53,POPLATEK MESICNE,951215,NRI account
1469,67,POPLATEK MESICNE,951215,NRI account
791,49,POPLATEK MESICNE,951214,Salary account
3858,2,POPLATEK MESICNE,951214,NRI account
2237,26,POPLATEK MESICNE,951213,Savings account
1917,73,POPLATEK MESICNE,951213,NRI account
1685,28,POPLATEK MESICNE,951213,NRI account
924,11,POPLATEK MESICNE,951209,Savings account
3305,13,POPLATEK MESICNE,951209,Salary account
2692,28,POPLATEK MESICNE,951208,NRI account
6927,74,POPLATEK TYDNE,951208,Savings account
2374,1,POPLATEK MESICNE,951207,Salary account
1104,39,POPLATEK MESICNE,951207,Savings account
474,61,POPLATEK MESICNE,951206,Savings account
633,57,POPLATEK MESICNE,951206,Salary account
1825,3,POPLATEK MESICNE,951205,Salary account
253,46,POPLATEK MESICNE,951205,Savings account
2437,1,POPLATEK MESICNE,951204,Salary account
2309,18,POPLATEK MESICNE,951203,Savings account
2851,17,POPLATEK MESICNE,951202,Salary account
2803,58,POPLATEK MESICNE,951201,Salary account
1901,15,POPLATEK MESICNE,951201,Salary account
3525,70,POPLATEK MESICNE,951201,Salary account
3320,1,POPLATEK MESICNE,951201,Salary account
452,63,POPLATEK MESICNE,951129,Savings account
3783,40,POPLATEK MESICNE,951129,Savings account
3189,29,POPLATEK MESICNE,951129,NRI account
3689,8,POPLATEK MESICNE,951129,Salary account
728,60,POPLATEK MESICNE,951128,Savings account
3970,24,POPLATEK MESICNE,951128,NRI account
8169,29,POPLATEK MESICNE,951128,Salary account
3973,20,POPLATEK MESICNE,951127,NRI account
2043,46,POPLATEK MESICNE,951127,NRI account
2003,32,POPLATEK MESICNE,951127,NRI account
557,1,POPLATEK MESICNE,951126,Savings account
3490,48,POPLATEK MESICNE,951126,NRI account
2015,68,POPLATEK MESICNE,951125,Salary account
2341,33,POPLATEK MESICNE,951125,Salary account
565,39,POPLATEK MESICNE,951125,NRI account
337,17,POPLATEK MESICNE,951125,Salary account
3780,44,POPLATEK MESICNE,951125,Salary account
10411,39,POPLATEK PO OBRATU,951123,Savings account
2783,43,POPLATEK MESICNE,951123,NRI account
9017,70,POPLATEK MESICNE,951122,NRI account
486,33,POPLATEK MESICNE,951121,NRI account
1395,1,POPLATEK MESICNE,951121,Savings account
1341,36,POPLATEK MESICNE,951121,NRI account
1357,56,POPLATEK MESICNE,951120,NRI account
3772,7,POPLATEK MESICNE,951120,Savings account
3148,33,POPLATEK MESICNE,951119,Salary account
933,21,POPLATEK MESICNE,951118,Salary account
3229,64,POPLATEK MESICNE,951118,Savings account
1700,64,POPLATEK MESICNE,951118,NRI account
2836,42,POPLATEK MESICNE,951118,NRI account
338,49,POPLATEK MESICNE,951118,Savings account
3303,1,POPLATEK MESICNE,951117,NRI account
2516,6,POPLATEK MESICNE,951116,Salary account
3767,1,POPLATEK MESICNE,951115,NRI account
348,25,POPLATEK MESICNE,951115,NRI account
1867,52,POPLATEK MESICNE,951115,Savings account
487,40,POPLATEK MESICNE,951114,Salary account
3572,65,POPLATEK MESICNE,951112,NRI account
1030,57,POPLATEK MESICNE,951112,Savings account
968,74,POPLATEK MESICNE,951111,NRI account
810,46,POPLATEK MESICNE,951111,Savings account
1760,53,POPLATEK MESICNE,951111,Savings account
2550,67,POPLATEK MESICNE,951111,NRI account
1599,57,POPLATEK MESICNE,951110,NRI account
11079,16,POPLATEK MESICNE,951110,Savings account
1044,14,POPLATEK MESICNE,951109,Savings account
1945,56,POPLATEK MESICNE,951109,Salary account
9790,52,POPLATEK MESICNE,951109,NRI account
9928,60,POPLATEK MESICNE,951109,NRI account
2580,60,POPLATEK MESICNE,951109,NRI account
2157,77,POPLATEK MESICNE,951108,Salary account
2051,64,POPLATEK TYDNE,951108,NRI account
3061,76,POPLATEK MESICNE,951108,NRI account
3111,60,POPLATEK MESICNE,951108,Savings account
1691,48,POPLATEK MESICNE,951108,Savings account
155,58,POPLATEK MESICNE,951107,Savings account
3945,50,POPLATEK MESICNE,951107,NRI account
3384,14,POPLATEK MESICNE,951105,Savings account
257,11,POPLATEK MESICNE,951105,Salary account
479,1,POPLATEK MESICNE,951105,Salary account
3764,69,POPLATEK MESICNE,951105,Salary account
820,74,POPLATEK MESICNE,951104,Salary account
9353,59,POPLATEK MESICNE,951103,NRI account
1403,17,POPLATEK MESICNE,951102,Savings account
1629,10,POPLATEK MESICNE,951102,NRI account
10710,19,POPLATEK MESICNE,951030,NRI account
2871,52,POPLATEK MESICNE,951030,Savings account
3080,57,POPLATEK MESICNE,951029,NRI account
2621,55,POPLATEK MESICNE,951029,NRI account
1238,1,POPLATEK MESICNE,951029,Salary account
3637,53,POPLATEK MESICNE,951028,Salary account
2481,1,POPLATEK MESICNE,951028,Savings account
1426,40,POPLATEK MESICNE,951027,Savings account
602,43,POPLATEK MESICNE,951027,Savings account
1756,38,POPLATEK MESICNE,951026,Salary account
2500,61,POPLATEK MESICNE,951026,Savings account
2727,1,POPLATEK MESICNE,951025,Salary account
10520,55,POPLATEK PO OBRATU,951024,Salary account
2515,64,POPLATEK MESICNE,951024,Salary account
10762,1,POPLATEK MESICNE,951023,Salary account
3131,21,POPLATEK MESICNE,951023,NRI account
2235,45,POPLATEK MESICNE,951022,Savings account
2487,42,POPLATEK MESICNE,951022,Salary account
1206,70,POPLATEK MESICNE,951021,Savings account
501,13,POPLATEK MESICNE,951021,NRI account
3200,17,POPLATEK PO OBRATU,951020,NRI account
3646,63,POPLATEK TYDNE,951020,NRI account
1142,74,POPLATEK MESICNE,951019,Savings account
762,76,POPLATEK MESICNE,951018,NRI account
319,47,POPLATEK TYDNE,951017,NRI account
336,62,POPLATEK MESICNE,951016,Salary account
308,61,POPLATEK MESICNE,951016,Salary account
4650,4,POPLATEK MESICNE,951015,NRI account
2255,52,POPLATEK MESICNE,951014,Salary account
11362,67,POPLATEK MESICNE,951014,NRI account
1796,18,POPLATEK MESICNE,951014,NRI account
2834,70,POPLATEK MESICNE,951014,NRI account
8114,59,POPLATEK MESICNE,951014,NRI account
260,24,POPLATEK MESICNE,951014,Savings account
1749,64,POPLATEK MESICNE,951014,NRI account
2424,1,POPLATEK MESICNE,951013,Savings account
917,56,POPLATEK MESICNE,951013,Salary account
1581,39,POPLATEK MESICNE,951012,Savings account
5063,43,POPLATEK MESICNE,951011,Salary account
1257,66,POPLATEK MESICNE,951011,NRI account
990,17,POPLATEK MESICNE,951011,NRI account
2965,6,POPLATEK MESICNE,951010,Savings account
2301,22,POPLATEK MESICNE,951010,NRI account
2674,50,POPLATEK MESICNE,951010,Savings account
11,76,POPLATEK MESICNE,951010,Salary account
8533,47,POPLATEK MESICNE,951010,Salary account
1089,74,POPLATEK MESICNE,951010,Savings account
6400,31,POPLATEK PO OBRATU,951009,Salary account
3486,64,POPLATEK MESICNE,951009,Salary account
4473,45,POPLATEK MESICNE,951009,Salary account
521,9,POPLATEK MESICNE,951008,Salary account
3132,56,POPLATEK MESICNE,951008,Salary account
3944,22,POPLATEK MESICNE,951008,Salary account
1427,17,POPLATEK MESICNE,951008,Savings account
1742,68,POPLATEK MESICNE,951008,NRI account
1690,16,POPLATEK MESICNE,951007,Savings account
1448,1,POPLATEK MESICNE,951007,NRI account
3677,1,POPLATEK MESICNE,951004,Savings account
2565,74,POPLATEK MESICNE,951004,Savings account
4190,62,POPLATEK MESICNE,951004,NRI account
3317,4,POPLATEK MESICNE,951004,Savings account
2835,73,POPLATEK MESICNE,951003,Salary account
331,65,POPLATEK MESICNE,951002,Savings account
7487,4,POPLATEK MESICNE,951001,Savings account
992,22,POPLATEK MESICNE,951001,Savings account
4047,45,POPLATEK TYDNE,950929,Savings account
3417,48,POPLATEK MESICNE,950928,NRI account
169,4,POPLATEK MESICNE,950928,NRI account
80,43,POPLATEK MESICNE,950927,Salary account
2731,1,POPLATEK MESICNE,950926,NRI account
1704,70,POPLATEK MESICNE,950922,Savings account
1660,1,POPLATEK MESICNE,950922,Savings account
5429,71,POPLATEK MESICNE,950922,Savings account
3440,22,POPLATEK MESICNE,950922,Salary account
2148,1,POPLATEK MESICNE,950922,NRI account
676,39,POPLATEK MESICNE,950922,NRI account
2353,51,POPLATEK MESICNE,950921,Salary account
1335,54,POPLATEK MESICNE,950921,Savings account
2119,74,POPLATEK MESICNE,950921,Salary account
8,57,POPLATEK MESICNE,950921,Savings account
1376,64,POPLATEK MESICNE,950920,Savings account
3770,23,POPLATEK MESICNE,950920,Savings account
11271,5,POPLATEK MESICNE,950920,Salary account
3758,38,POPLATEK MESICNE,950919,Salary account
138,22,POPLATEK MESICNE,950919,NRI account
9377,1,POPLATEK MESICNE,950917,Savings account
3234,1,POPLATEK MESICNE,950916,Savings account
1452,45,POPLATEK MESICNE,950916,Savings account
994,72,POPLATEK MESICNE,950915,Savings account
1674,1,POPLATEK MESICNE,950915,NRI account
3368,24,POPLATEK MESICNE,950914,Salary account
5125,1,POPLATEK MESICNE,950914,Salary account
2358,7,POPLATEK MESICNE,950913,Savings account
1613,1,POPLATEK MESICNE,950913,Savings account
2866,43,POPLATEK MESICNE,950913,Salary account
3010,46,POPLATEK MESICNE,950913,Salary account
3628,70,POPLATEK MESICNE,950912,Savings account
6463,16,POPLATEK MESICNE,950911,NRI account
301,60,POPLATEK MESICNE,950910,Salary account
372,55,POPLATEK MESICNE,950910,Savings account
3492,33,POPLATEK MESICNE,950910,Savings account
803,19,POPLATEK MESICNE,950909,Savings account
2456,65,POPLATEK MESICNE,950909,Savings account
619,1,POPLATEK TYDNE,950909,NRI account
1423,76,POPLATEK MESICNE,950908,Salary account
2853,54,POPLATEK MESICNE,950908,NRI account
7957,51,POPLATEK MESICNE,950907,NRI account
1149,18,POPLATEK MESICNE,950907,NRI account
219,28,POPLATEK MESICNE,950906,Salary account
3552,62,POPLATEK MESICNE,950906,Salary account
3866,60,POPLATEK MESICNE,950905,NRI account
3914,33,POPLATEK MESICNE,950905,Salary account
3807,53,POPLATEK MESICNE,950905,NRI account
3925,1,POPLATEK MESICNE,950905,Salary account
3855,33,POPLATEK MESICNE,950904,NRI account
429,63,POPLATEK MESICNE,950903,NRI account
3269,37,POPLATEK MESICNE,950903,Salary account
1810,50,POPLATEK MESICNE,950903,Salary account
665,8,POPLATEK MESICNE,950903,Salary account
6872,15,POPLATEK MESICNE,950902,Salary account
532,26,POPLATEK MESICNE,950902,Salary account
674,49,POPLATEK MESICNE,950902,Savings account
10365,22,POPLATEK MESICNE,950902,Salary account
430,54,POPLATEK MESICNE,950902,Savings account
1640,13,POPLATEK MESICNE,950901,NRI account
2833,64,POPLATEK MESICNE,950830,Salary account
3553,70,POPLATEK MESICNE,950830,Savings account
9052,43,POPLATEK PO OBRATU,950830,Salary account
3139,12,POPLATEK MESICNE,950830,Savings account
1562,1,POPLATEK MESICNE,950830,Savings account
1961,13,POPLATEK MESICNE,950830,NRI account
353,24,POPLATEK MESICNE,950830,NRI account
213,73,POPLATEK MESICNE,950829,NRI account
32,5,POPLATEK MESICNE,950828,Savings account
5066,13,POPLATEK TYDNE,950827,Savings account
2236,73,POPLATEK MESICNE,950827,Savings account
3995,12,POPLATEK MESICNE,950827,NRI account
894,46,POPLATEK MESICNE,950827,Savings account
418,36,POPLATEK MESICNE,950827,NRI account
3254,36,POPLATEK MESICNE,950827,Salary account
3582,19,POPLATEK MESICNE,950826,NRI account
420,75,POPLATEK MESICNE,950826,Salary account
937,43,POPLATEK MESICNE,950826,Salary account
4258,51,POPLATEK MESICNE,950826,NRI account
3315,23,POPLATEK MESICNE,950824,Savings account
3763,55,POPLATEK MESICNE,950823,NRI account
995,64,POPLATEK MESICNE,950823,NRI account
2858,56,POPLATEK MESICNE,950822,NRI account
2855,27,POPLATEK MESICNE,950821,NRI account
5024,70,POPLATEK MESICNE,950820,NRI account
560,36,POPLATEK MESICNE,950820,Savings account
11382,74,POPLATEK MESICNE,950820,NRI account
6856,43,POPLATEK MESICNE,950819,Salary account
11138,70,POPLATEK TYDNE,950818,Savings account
5213,1,POPLATEK MESICNE,950818,Salary account
531,31,POPLATEK MESICNE,950818,Salary account
2280,68,POPLATEK MESICNE,950817,Savings account
3896,45,POPLATEK MESICNE,950817,NRI account
3679,64,POPLATEK MESICNE,950815,NRI account
2562,35,POPLATEK MESICNE,950815,Savings account
3631,1,POPLATEK MESICNE,950813,NRI account
2514,16,POPLATEK MESICNE,950813,NRI account
75,1,POPLATEK MESICNE,950813,Salary account
1122,13,POPLATEK MESICNE,950812,NRI account
786,53,POPLATEK MESICNE,950812,Salary account
3216,3,POPLATEK MESICNE,950811,Salary account
2206,45,POPLATEK MESICNE,950810,NRI account
1203,72,POPLATEK MESICNE,950809,Salary account
2608,19,POPLATEK MESICNE,950809,Savings account
3270,30,POPLATEK MESICNE,950808,NRI account
1520,48,POPLATEK MESICNE,950808,Savings account
4681,70,POPLATEK MESICNE,950808,NRI account
3902,1,POPLATEK MESICNE,950808,Savings account
8327,1,POPLATEK TYDNE,950808,Savings account
3203,23,POPLATEK MESICNE,950807,NRI account
5118,72,POPLATEK MESICNE,950805,Salary account
1971,41,POPLATEK MESICNE,950804,NRI account
2830,20,POPLATEK MESICNE,950804,NRI account
1927,42,POPLATEK MESICNE,950804,Savings account
2265,65,POPLATEK MESICNE,950803,NRI account
675,58,POPLATEK MESICNE,950803,Savings account
5033,54,POPLATEK MESICNE,950803,Salary account
1009,1,POPLATEK TYDNE,950801,Savings account
2577,7,POPLATEK MESICNE,950730,NRI account
4948,43,POPLATEK MESICNE,950729,Savings account
1803,24,POPLATEK MESICNE,950729,Salary account
2957,25,POPLATEK MESICNE,950728,NRI account
6985,38,POPLATEK MESICNE,950727,Savings account
1252,13,POPLATEK TYDNE,950726,NRI account
3357,54,POPLATEK MESICNE,950726,NRI account
2520,18,POPLATEK MESICNE,950725,Salary account
2553,41,POPLATEK MESICNE,950724,NRI account
10018,8,POPLATEK MESICNE,950723,Savings account
953,14,POPLATEK MESICNE,950722,Savings account
4081,11,POPLATEK MESICNE,950722,Salary account
2144,55,POPLATEK PO OBRATU,950721,Salary account
720,54,POPLATEK MESICNE,950720,Savings account
1472,2,POPLATEK MESICNE,950720,Salary account
2244,46,POPLATEK MESICNE,950719,Salary account
2310,15,POPLATEK MESICNE,950719,Savings account
1994,42,POPLATEK MESICNE,950719,Savings account
3532,73,POPLATEK MESICNE,950718,Savings account
1251,34,POPLATEK TYDNE,950718,NRI account
1936,70,POPLATEK MESICNE,950718,Savings account
8547,14,POPLATEK TYDNE,950717,Savings account
1135,1,POPLATEK MESICNE,950717,NRI account
4263,5,POPLATEK MESICNE,950717,Savings account
1344,12,POPLATEK PO OBRATU,950716,Savings account
1220,1,POPLATEK MESICNE,950715,Savings account
1568,23,POPLATEK MESICNE,950715,Savings account
3895,27,POPLATEK MESICNE,950714,Salary account
5263,64,POPLATEK MESICNE,950714,NRI account
5794,70,POPLATEK MESICNE,950714,Savings account
1075,35,POPLATEK MESICNE,950713,Salary account
2281,1,POPLATEK MESICNE,950713,Salary account
2307,60,POPLATEK MESICNE,950712,NRI account
3474,23,POPLATEK MESICNE,950712,Salary account
625,70,POPLATEK MESICNE,950712,NRI account
731,5,POPLATEK MESICNE,950711,NRI account
1103,66,POPLATEK MESICNE,950709,NRI account
3330,76,POPLATEK MESICNE,950708,Salary account
6649,1,POPLATEK MESICNE,950708,Savings account
3779,74,POPLATEK MESICNE,950708,Salary account
3458,63,POPLATEK MESICNE,950707,NRI account
2041,48,POPLATEK MESICNE,950705,Savings account
5742,74,POPLATEK PO OBRATU,950705,Savings account
4415,73,POPLATEK MESICNE,950705,NRI account
4330,47,POPLATEK MESICNE,950705,Savings account
1597,68,POPLATEK MESICNE,950704,Savings account
1725,72,POPLATEK PO OBRATU,950703,NRI account
3410,39,POPLATEK MESICNE,950703,Savings account
2292,41,POPLATEK MESICNE,950629,NRI account
638,65,POPLATEK MESICNE,950628,Salary account
2533,49,POPLATEK MESICNE,950627,Savings account
99,1,POPLATEK MESICNE,950627,Savings account
9235,37,POPLATEK MESICNE,950624,NRI account
3363,30,POPLATEK MESICNE,950624,Savings account
3436,5,POPLATEK MESICNE,950624,Salary account
1151,40,POPLATEK MESICNE,950623,NRI account
1728,74,POPLATEK MESICNE,950623,Savings account
3810,43,POPLATEK MESICNE,950622,Savings account
2781,16,POPLATEK MESICNE,950620,NRI account
1031,74,POPLATEK MESICNE,950620,NRI account
7184,5,POPLATEK MESICNE,950619,Salary account
2297,46,POPLATEK MESICNE,950618,Savings account
1846,6,POPLATEK MESICNE,950617,Savings account
2096,32,POPLATEK MESICNE,950617,Salary account
458,7,POPLATEK MESICNE,950616,Savings account
120,65,POPLATEK TYDNE,950616,Savings account
10019,8,POPLATEK MESICNE,950615,NRI account
2328,35,POPLATEK MESICNE,950614,NRI account
1519,9,POPLATEK MESICNE,950614,Savings account
808,69,POPLATEK MESICNE,950613,Savings account
3601,54,POPLATEK MESICNE,950613,Salary account
131,52,POPLATEK MESICNE,950613,Savings account
3124,6,POPLATEK MESICNE,950613,Savings account
7618,72,POPLATEK TYDNE,950613,NRI account
807,76,POPLATEK TYDNE,950613,Savings account
3847,33,POPLATEK MESICNE,950613,NRI account
223,39,POPLATEK MESICNE,950613,NRI account
3252,12,POPLATEK MESICNE,950612,Savings account
3725,33,POPLATEK MESICNE,950611,Savings account
896,3,POPLATEK MESICNE,950611,Salary account
1793,56,POPLATEK MESICNE,950610,Savings account
1696,43,POPLATEK MESICNE,950609,NRI account
2139,8,POPLATEK MESICNE,950609,NRI account
5774,1,POPLATEK MESICNE,950608,Salary account
3392,1,POPLATEK MESICNE,950608,Salary account
1465,30,POPLATEK MESICNE,950608,NRI account
1420,68,POPLATEK MESICNE,950608,Salary account
1620,17,POPLATEK MESICNE,950608,Savings account
4121,54,POPLATEK MESICNE,950608,Salary account
754,1,POPLATEK MESICNE,950608,Savings account
3045,1,POPLATEK MESICNE,950608,NRI account
3453,13,POPLATEK MESICNE,950608,Salary account
471,47,POPLATEK MESICNE,950607,NRI account
53,77,POPLATEK MESICNE,950607,Salary account
1413,65,POPLATEK MESICNE,950607,NRI account
553,26,POPLATEK MESICNE,950606,NRI account
1092,41,POPLATEK MESICNE,950606,NRI account
2642,68,POPLATEK MESICNE,950605,NRI account
3520,72,POPLATEK MESICNE,950604,NRI account
2018,42,POPLATEK MESICNE,950604,Salary account
2877,37,POPLATEK MESICNE,950604,NRI account
11069,37,POPLATEK MESICNE,950602,Salary account
3874,51,POPLATEK MESICNE,950602,Salary account
1974,42,POPLATEK MESICNE,950601,Savings account
2559,32,POPLATEK MESICNE,950601,NRI account
1059,8,POPLATEK MESICNE,950530,Salary account
3624,32,POPLATEK TYDNE,950530,NRI account
10001,24,POPLATEK MESICNE,950528,Savings account
3186,10,POPLATEK MESICNE,950528,Salary account
1530,70,POPLATEK MESICNE,950527,NRI account
1642,64,POPLATEK MESICNE,950527,Salary account
6358,3,POPLATEK MESICNE,950527,Salary account
11349,1,POPLATEK TYDNE,950526,NRI account
2969,29,POPLATEK MESICNE,950526,Savings account
8998,61,POPLATEK MESICNE,950524,Savings account
490,45,POPLATEK MESICNE,950523,NRI account
3386,2,POPLATEK MESICNE,950523,NRI account
4589,4,POPLATEK MESICNE,950522,Savings account
57,1,POPLATEK MESICNE,950521,Savings account
10963,16,POPLATEK MESICNE,950520,Savings account
2521,63,POPLATEK MESICNE,950519,Salary account
3251,59,POPLATEK MESICNE,950518,Salary account
5358,4,POPLATEK MESICNE,950518,Salary account
875,63,POPLATEK MESICNE,950517,Salary account
733,49,POPLATEK TYDNE,950517,Salary account
1720,35,POPLATEK MESICNE,950516,Salary account
4014,56,POPLATEK PO OBRATU,950515,Salary account
2178,64,POPLATEK MESICNE,950515,NRI account
2935,68,POPLATEK MESICNE,950515,Savings account
544,32,POPLATEK MESICNE,950515,Salary account
256,37,POPLATEK MESICNE,950514,Savings account
3845,48,POPLATEK MESICNE,950514,Salary account
2919,77,POPLATEK MESICNE,950510,Savings account
1741,21,POPLATEK MESICNE,950510,Salary account
746,75,POPLATEK MESICNE,950510,NRI account
1183,12,POPLATEK MESICNE,950508,Savings account
2323,72,POPLATEK MESICNE,950508,Salary account
463,51,POPLATEK MESICNE,950508,Salary account
285,17,POPLATEK MESICNE,950508,NRI account
4105,58,POPLATEK MESICNE,950508,Salary account
2525,45,POPLATEK MESICNE,950508,Savings account
6434,1,POPLATEK MESICNE,950508,Salary account
533,40,POPLATEK MESICNE,950507,Savings account
3940,35,POPLATEK TYDNE,950507,Salary account
4538,70,POPLATEK MESICNE,950507,Savings account
454,7,POPLATEK MESICNE,950507,NRI account
5194,1,POPLATEK PO OBRATU,950505,NRI account
3464,25,POPLATEK MESICNE,950505,Salary account
2931,36,POPLATEK MESICNE,950504,NRI account
10351,23,POPLATEK MESICNE,950504,NRI account
3936,39,POPLATEK MESICNE,950504,Salary account
2364,33,POPLATEK MESICNE,950503,NRI account
1280,70,POPLATEK MESICNE,950503,Savings account
54,4,POPLATEK MESICNE,950502,NRI account
1010,61,POPLATEK MESICNE,950501,Savings account
